@RELATION test

@ATTRIBUTE review REAL
@ATTRIBUTE np1 REAL
@ATTRIBUTE np2 REAL
@ATTRIBUTE np1ispr {false,true}
@ATTRIBUTE np2ispr {false,true}
@ATTRIBUTE np2isdefnp {false,true}
@ATTRIBUTE np2isdemnp {false,true}
@ATTRIBUTE distance REAL
@ATTRIBUTE numberagreement {false,true}
@ATTRIBUTE isbetween {false,true}
@ATTRIBUTE hasbetween {false,true}
@ATTRIBUTE comparative {false,true}
@ATTRIBUTE sentiment {0,1,2}
@ATTRIBUTE bothpropername {false,true}
@ATTRIBUTE subString {false,true}
@ATTRIBUTE headMatch {false,true}
@ATTRIBUTE exactMatch {false,true}
@ATTRIBUTE PMI {0,1,2,3,4,10,11}
@ATTRIBUTE relativeClause {false,true}
@ATTRIBUTE coref {false,true}

@DATA
3,35,41,false,false,false,false,2,true,false,false,false,2,false,false,false,false,10,false,false
3,31,41,false,false,false,false,3,true,false,false,false,2,false,false,false,false,10,false,false
3,25,41,false,false,false,false,3,true,false,false,false,2,false,false,false,false,10,false,false
3,23,41,false,false,false,false,4,true,false,false,false,2,false,false,false,false,10,false,false
3,22,41,false,false,false,false,4,true,false,false,false,2,false,false,false,false,10,false,false
3,21,41,false,false,false,false,4,true,false,false,false,2,false,false,false,false,10,false,false
3,20,41,false,false,false,false,5,true,false,false,false,2,false,false,false,false,10,false,false
3,17,41,false,false,false,false,6,true,false,false,false,2,false,false,false,false,10,false,false
3,16,41,false,false,false,false,6,true,false,false,false,2,false,false,false,false,10,false,false
3,14,41,false,false,false,false,7,false,false,false,false,2,false,false,false,false,10,false,false
3,13,41,false,false,false,false,7,true,false,false,false,2,false,false,false,false,10,false,false
3,12,41,false,false,false,false,7,false,false,false,false,2,false,false,false,false,10,false,false
3,10,41,false,false,false,false,8,true,false,false,false,2,false,false,false,false,10,false,false
3,9,41,false,false,false,false,8,true,false,false,false,2,false,false,false,false,10,false,false
3,7,41,false,false,false,false,8,true,false,false,false,2,false,false,false,false,10,false,false
3,5,41,false,false,false,false,9,true,false,false,false,2,false,false,false,false,10,false,false
3,0,41,false,false,false,false,9,true,false,false,false,2,false,false,false,false,10,false,false
3,35,40,false,false,false,true,2,true,false,false,false,2,false,false,false,false,10,false,false
3,31,40,false,false,false,true,3,true,false,false,false,2,false,false,false,false,10,false,false
3,25,40,false,false,false,true,3,true,false,false,false,2,false,false,false,false,10,false,false
3,23,40,false,false,false,true,4,true,false,false,false,2,false,false,false,false,10,false,false
3,22,40,false,false,false,true,4,true,false,false,false,2,false,false,false,false,10,false,false
3,21,40,false,false,false,true,4,true,false,false,false,2,false,false,false,false,10,false,false
3,20,40,false,false,false,true,5,true,false,false,false,2,false,false,false,false,10,false,false
3,17,40,false,false,false,true,6,true,false,false,false,2,false,false,false,false,10,false,false
3,16,40,false,false,false,true,6,true,false,false,false,2,false,false,false,false,10,false,false
3,14,40,false,false,false,true,7,false,false,false,false,2,false,false,false,false,10,false,false
3,13,40,false,false,false,true,7,true,false,false,false,2,false,false,false,false,10,false,false
3,12,40,false,false,false,true,7,false,false,false,false,2,false,false,false,false,10,false,false
3,10,40,false,false,false,true,8,true,false,false,false,2,false,false,false,false,10,false,false
3,9,40,false,false,false,true,8,true,false,false,false,2,false,false,false,false,10,false,false
3,7,40,false,false,false,true,8,true,false,false,false,2,false,false,false,false,10,false,false
3,5,40,false,false,false,true,9,true,false,false,false,2,false,false,false,false,10,false,false
3,0,40,false,false,false,true,9,true,false,false,false,2,false,false,false,false,10,false,false
3,35,39,false,false,false,false,1,true,false,false,false,1,false,false,false,false,1,false,false
3,31,39,false,false,false,false,2,true,false,false,false,2,false,false,false,false,4,false,false
3,25,39,false,false,false,false,2,true,false,false,false,2,false,false,false,false,4,false,false
3,23,39,false,false,false,false,3,true,false,false,false,2,false,false,false,false,4,false,false
3,22,39,false,false,false,false,3,true,false,false,false,2,false,false,false,false,3,false,false
3,21,39,false,false,false,false,3,true,false,false,false,2,false,false,false,false,0,false,false
3,20,39,false,false,false,false,4,true,false,false,false,2,false,false,false,false,4,false,false
3,17,39,false,false,false,false,5,true,false,false,false,2,false,false,false,false,1,false,false
3,16,39,false,false,false,false,5,true,false,false,false,2,false,false,false,false,0,false,false
3,14,39,false,false,false,false,6,false,false,false,false,2,false,false,false,false,4,false,false
3,13,39,false,false,false,false,6,true,false,false,false,2,false,false,false,false,4,false,false
3,12,39,false,false,false,false,6,false,false,false,false,2,false,false,false,false,4,false,false
3,10,39,false,false,false,false,7,true,false,false,false,2,false,false,false,false,4,false,false
3,9,39,false,false,false,false,7,true,false,false,false,2,false,false,false,false,0,false,false
3,7,39,false,false,false,false,7,true,false,false,false,2,false,false,false,false,4,false,false
3,5,39,false,false,false,false,8,true,false,false,false,2,false,false,false,false,0,false,false
3,0,39,false,false,false,false,8,true,false,false,false,2,false,false,false,false,2,false,false
3,35,38,false,true,false,false,1,true,false,false,false,1,false,false,false,false,10,false,false
3,31,38,false,true,false,false,2,true,false,false,false,2,false,false,false,false,10,false,false
3,25,38,false,true,false,false,2,true,false,false,false,2,false,false,false,false,10,false,false
3,23,38,false,true,false,false,3,true,false,false,false,2,false,false,false,false,10,false,false
3,22,38,false,true,false,false,3,true,false,false,false,2,false,false,false,false,10,false,false
3,21,38,false,true,false,false,3,true,false,false,false,2,false,false,false,false,10,false,true
3,20,38,false,true,false,false,4,true,false,false,false,2,false,false,false,false,10,false,false
3,17,38,false,true,false,false,5,true,false,false,false,2,false,false,false,false,10,false,false
3,16,38,false,true,false,false,5,true,false,false,false,2,false,false,false,false,10,false,false
3,14,38,false,true,false,false,6,false,false,false,false,2,false,false,false,false,10,false,false
3,13,38,false,true,false,false,6,true,false,false,false,2,false,false,false,false,10,false,false
