@RELATION test

@ATTRIBUTE review REAL
@ATTRIBUTE np1 REAL
@ATTRIBUTE np2 REAL
@ATTRIBUTE np1ispr {false,true}
@ATTRIBUTE np2ispr {false,true}
@ATTRIBUTE np2isdefnp {false,true}
@ATTRIBUTE np2isdemnp {false,true}
@ATTRIBUTE distance REAL
@ATTRIBUTE numberagreement {false,true}
@ATTRIBUTE isbetween {false,true}
@ATTRIBUTE hasbetween {false,true}
@ATTRIBUTE comparative {false,true}
@ATTRIBUTE sentiment {0,1,2}
@ATTRIBUTE bothpropername {false,true}
@ATTRIBUTE subString {false,true}
@ATTRIBUTE headMatch {false,true}
@ATTRIBUTE exactMatch {false,true}
@ATTRIBUTE PMI {0,1,2,3,4,10,11}
@ATTRIBUTE relativeClause {false,true}
@ATTRIBUTE coref {false,true}

@DATA
2,23,24,false,false,false,false,0,true,false,false,false,2,false,false,false,false,10,false,false
2,22,24,false,false,false,false,0,true,false,false,false,2,false,false,false,false,10,false,false
2,21,24,false,false,false,false,1,false,false,false,false,2,false,false,false,false,10,false,false
2,20,24,false,false,false,false,1,true,false,false,false,2,false,false,false,false,10,false,false
2,19,24,true,false,false,false,1,true,false,false,false,2,false,false,false,false,10,false,false
2,18,24,true,false,false,false,1,true,false,false,false,2,false,false,false,false,10,false,false
2,17,24,false,false,false,false,2,true,false,false,false,2,false,false,false,false,10,false,false
2,16,24,true,false,false,false,2,false,false,false,false,2,false,false,false,false,10,false,false
2,15,24,true,false,false,false,3,false,false,false,false,2,false,false,false,false,10,false,false
2,14,24,false,false,false,false,4,false,false,false,false,2,false,false,false,false,10,false,false
2,13,24,false,false,false,false,4,false,false,false,false,2,false,false,false,false,10,false,false
2,12,24,true,false,false,false,4,true,false,false,false,2,false,false,false,false,10,false,false
2,11,24,false,false,false,false,4,true,false,false,false,2,false,false,false,false,10,false,false
2,10,24,false,false,false,false,4,true,false,false,false,2,false,false,false,false,10,false,false
2,9,24,false,false,false,false,5,true,false,false,false,2,false,false,false,false,10,false,false
2,8,24,false,false,false,false,5,true,false,false,false,2,false,false,false,false,10,false,false
2,7,24,false,false,false,false,5,true,false,false,false,2,false,false,false,false,10,false,false
2,6,24,false,false,false,false,6,false,false,false,false,2,false,false,false,false,10,false,false
2,5,24,false,false,false,false,6,true,false,false,false,2,false,false,false,false,10,false,false
2,4,24,false,false,false,false,6,true,false,false,false,2,false,false,false,false,10,false,false
2,3,24,false,false,false,false,7,false,false,false,false,2,false,false,false,false,10,false,false
2,2,24,false,false,false,false,7,false,false,false,false,2,false,false,false,false,10,false,false
2,1,24,false,false,false,false,7,false,false,false,false,2,false,false,false,false,10,false,false
2,0,24,false,false,false,false,7,true,false,false,false,2,false,false,false,false,10,false,false
2,22,23,false,false,false,false,0,true,false,false,false,2,false,false,false,false,10,false,false
2,21,23,false,false,false,false,1,false,false,false,false,2,false,false,false,false,10,false,false
2,20,23,false,false,false,false,1,true,false,false,false,2,false,false,false,false,10,false,false
2,19,23,true,false,false,false,1,true,false,false,false,2,false,false,false,false,10,false,false
2,18,23,true,false,false,false,1,true,false,false,false,2,false,false,false,false,10,false,false
2,17,23,false,false,false,false,2,true,false,false,false,2,false,false,false,false,10,false,false
2,16,23,true,false,false,false,2,false,false,false,false,2,false,false,false,false,10,false,false
2,15,23,true,false,false,false,3,false,false,false,false,2,false,false,false,false,10,false,false
2,14,23,false,false,false,false,4,false,false,false,false,2,false,false,false,false,10,false,false
2,13,23,false,false,false,false,4,false,false,false,false,2,false,false,false,false,10,false,false
2,12,23,true,false,false,false,4,true,false,false,false,2,false,false,false,false,10,false,false
2,11,23,false,false,false,false,4,true,false,false,false,2,false,false,false,false,10,false,false
2,10,23,false,false,false,false,4,true,false,false,false,2,false,false,false,false,10,false,false
2,9,23,false,false,false,false,5,true,false,false,false,2,false,false,false,false,10,false,false
2,8,23,false,false,false,false,5,true,false,false,false,2,false,false,false,false,10,false,false
2,7,23,false,false,false,false,5,true,false,false,false,2,false,false,false,false,10,false,false
2,6,23,false,false,false,false,6,false,false,false,false,2,false,false,false,false,10,false,false
2,5,23,false,false,false,false,6,true,false,false,false,2,false,false,false,false,10,false,false
2,4,23,false,false,false,false,6,true,false,false,false,2,false,false,false,false,10,false,false
2,3,23,false,false,false,false,7,false,false,false,false,2,false,false,false,false,10,false,false
2,2,23,false,false,false,false,7,false,false,false,false,2,false,false,false,false,10,false,false
2,1,23,false,false,false,false,7,false,false,false,false,2,false,false,false,false,10,false,false
2,0,23,false,false,false,false,7,true,false,false,false,2,false,false,false,false,10,false,false
2,21,22,false,false,false,false,1,false,false,false,false,2,false,false,false,false,10,false,false
2,20,22,false,false,false,false,1,true,false,false,false,2,false,false,false,false,10,false,false
2,19,22,true,false,false,false,1,true,false,false,false,2,false,false,false,false,10,false,false
2,18,22,true,false,false,false,1,true,false,false,false,2,false,false,false,false,10,false,false
2,17,22,false,false,false,false,2,true,false,false,false,2,false,false,false,false,10,false,false
2,16,22,true,false,false,false,2,false,false,false,false,2,false,false,false,false,10,false,false
2,15,22,true,false,false,false,3,false,false,false,false,2,false,false,false,false,10,false,false
